Date,T2M,RH2M,WS2M,WD2M,PRECTOTCORR,CLOUD_AMT
2015-04-12,29.15,65.85,2.93,144.2,0.54,70.94
2015-04-13,27.67,63.71,2.34,61.4,9.65,91.02
2015-04-14,27.35,70.63,3.02,76.6,7.83,47.96
2015-04-15,27.21,79.73,2.53,97.0,36.86,84.67
2015-04-16,27.81,76.85,2.23,69.9,16.37,34.71
2015-04-17,28.23,73.96,2.33,38.7,0.62,23.48
2015-04-18,28.69,71.55,2.11,84.3,0.46,18.16
2015-04-19,29.06,71.53,2.44,122.3,0.0,11.7
2015-04-20,29.16,71.85,2.6,139.6,0.04,17.29
2015-04-21,28.87,76.76,2.72,166.4,0.14,36.72
2015-04-22,29.95,71.18,4.17,183.8,0.15,12.92
2015-04-23,30.83,68.87,4.41,185.4,0.2,21.39
2015-04-24,29.42,76.44,3.68,170.5,6.63,74.27
2015-04-25,29.4,71.39,3.72,180.2,3.67,73.05
2015-04-26,29.57,69.23,3.4,151.1,0.06,52.57
2015-04-27,29.58,69.65,3.09,150.3,0.04,34.64
2015-04-28,29.81,69.44,3.57,172.1,0.01,13.47
2015-04-29,30.2,70.61,4.31,171.8,0.09,27.8
2015-04-30,30.68,69.2,3.99,187.6,0.16,23.52
2015-05-01,29.86,73.94,3.96,187.3,0.18,44.14
2015-05-02,30.47,70.93,4.26,179.1,0.79,33.58
2015-05-03,29.58,75.67,3.4,168.6,0.78,71.53
2015-05-04,29.28,76.59,3.27,155.5,0.23,64.41
2015-05-05,29.89,68.69,2.5,134.3,0.17,53.22
2015-05-06,29.81,71.16,2.89,154.2,0.18,45.61
2015-05-07,30.24,71.02,2.94,159.8,0.23,48.66
2015-05-08,31.06,67.0,2.96,170.4,0.22,40.82
2015-05-09,30.7,70.59,3.87,179.0,0.12,54.91
2015-05-10,30.83,65.8,2.76,172.8,0.36,74.86
2015-05-11,30.61,59.17,2.03,169.2,1.18,94.14
2015-05-12,30.47,62.01,2.97,138.0,0.12,88.67
2015-05-13,29.19,68.05,2.19,101.3,2.29,91.89
2015-05-14,28.01,83.89,4.63,75.2,10.8,76.75
2015-05-15,28.75,79.06,1.81,121.5,5.53,73.62
2015-05-16,29.07,76.66,2.62,145.2,3.63,64.48
2015-05-17,29.28,73.9,3.48,209.5,2.58,77.06
2015-05-18,31.26,66.18,3.09,216.4,0.16,68.49
2015-05-19,31.68,64.66,4.33,205.5,0.78,24.98
2015-05-20,30.99,70.42,3.87,204.1,0.41,13.33
2015-05-21,32.46,61.63,4.48,213.7,0.06,25.33
2015-05-22,30.78,65.84,4.58,254.8,0.02,91.18
2015-05-23,31.72,60.58,3.37,250.2,0.01,92.7
2015-05-24,31.86,61.45,4.38,218.2,0.24,73.02
2015-05-25,32.91,57.87,4.16,238.8,0.02,63.9
2015-05-26,30.67,59.68,3.85,203.0,0.76,84.34
2015-05-27,28.02,77.84,5.55,219.7,7.29,64.6
2015-05-28,29.73,66.21,4.48,255.5,5.4,60.64
2015-05-29,31.02,66.49,3.32,195.9,0.44,21.96
2015-05-30,30.1,72.99,2.89,198.2,0.24,49.07
2015-05-31,31.21,69.17,4.56,183.9,0.38,69.81
2015-06-01,29.74,72.77,2.48,198.2,0.36,98.67
2015-06-02,30.82,67.63,2.4,273.5,3.4,80.7
2015-06-03,29.91,71.2,2.16,225.4,0.4,65.06
2015-06-04,29.66,75.89,3.46,178.7,0.53,46.19
2015-06-05,29.41,76.51,3.86,194.3,0.44,63.03
2015-06-06,29.89,72.78,3.04,196.8,0.2,98.48
2015-06-07,30.5,69.53,3.71,188.1,0.17,92.85
2015-06-08,30.84,63.67,3.47,199.6,0.16,73.55
2015-06-09,30.44,66.06,2.61,261.6,2.71,54.19
2015-06-10,30.33,68.3,2.76,216.6,2.01,63.99
2015-06-11,30.85,67.25,3.14,211.3,5.49,32.74
2015-06-12,28.03,81.01,2.33,231.0,14.71,92.74
2015-06-13,29.96,71.06,2.06,217.9,3.82,47.86
2015-06-14,30.03,68.53,2.66,269.4,4.4,76.41
2015-06-15,30.18,59.61,4.6,282.4,0.77,86.64
2015-06-16,29.47,62.22,3.83,281.6,3.52,97.94
2015-06-17,29.02,65.98,3.75,258.6,2.08,99.56
2015-06-18,28.24,66.95,5.05,271.0,1.85,99.55
2015-06-19,28.88,66.65,4.47,265.7,1.21,99.87
2015-06-20,30.85,57.8,5.47,259.4,0.09,99.8
2015-06-21,30.12,59.95,5.83,239.8,0.11,97.58
2015-06-22,30.5,61.22,5.51,248.7,0.0,89.41
2015-06-23,30.79,65.01,4.9,228.1,0.26,72.47
2015-06-24,30.53,66.0,4.7,230.6,0.11,44.24
2015-06-25,31.26,62.3,5.06,241.4,0.23,80.26
2015-06-26,31.44,59.39,5.17,246.4,0.09,88.49
2015-06-27,31.16,59.03,4.87,243.4,5.23,70.97
2015-06-28,30.65,66.02,3.8,246.8,3.95,66.22
2015-06-29,30.69,65.91,3.56,248.1,2.86,43.21
2015-06-30,30.65,64.9,3.61,217.5,0.53,58.91
2015-07-01,30.92,64.06,3.25,222.2,0.38,81.0
2015-07-02,31.23,62.57,2.96,232.7,0.62,62.53
2015-07-03,30.85,66.31,2.77,271.7,2.35,82.95
2015-07-04,31.26,65.59,3.15,256.8,0.48,48.74
2015-07-05,31.7,60.2,2.9,266.0,0.02,29.14
2015-07-06,32.33,53.29,3.26,294.0,0.01,38.2
2015-07-07,32.16,51.49,4.05,277.1,0.02,60.09
2015-07-08,31.93,55.17,3.8,273.3,0.13,57.57
2015-07-09,32.96,53.68,3.53,273.7,1.1,80.04
2015-07-10,31.48,59.36,4.83,258.6,3.35,93.64
2015-07-11,31.39,60.53,3.48,258.4,1.5,63.19
2015-07-12,31.67,58.63,3.14,268.1,0.49,45.67
2015-07-13,32.25,57.98,3.15,281.6,1.3,24.87
2015-07-14,31.85,61.07,2.32,275.4,3.62,90.06
2015-07-15,30.79,67.42,2.14,262.3,1.61,99.18
2015-07-16,31.18,63.67,2.43,259.1,2.06,89.65
2015-07-17,31.14,61.71,3.63,253.8,5.36,80.37
2015-07-18,31.09,63.06,3.08,255.7,1.86,72.96
2015-07-19,29.93,65.82,4.62,257.2,10.85,92.78
2015-07-20,30.65,62.87,3.42,259.6,2.71,65.86
2015-07-21,30.31,65.7,3.09,244.1,2.06,70.79
2015-07-22,29.6,70.83,3.41,216.2,12.32,83.25
2015-07-23,29.07,74.54,3.91,186.3,7.44,53.99
2015-07-24,30.31,67.3,3.51,213.1,1.46,39.83
2015-07-25,29.96,67.23,2.95,215.5,2.66,82.26
2015-07-26,29.13,68.19,2.7,247.0,4.39,98.93
2015-07-27,30.06,65.64,2.57,236.0,2.19,81.91
2015-07-28,30.2,65.55,2.85,204.7,4.43,84.38
2015-07-29,29.81,66.99,3.61,198.3,3.82,82.92
2015-07-30,30.09,64.08,3.47,201.1,0.5,95.71
2015-07-31,29.99,67.51,2.61,233.0,14.03,96.35
2015-08-01,29.53,71.77,2.32,257.8,13.74,93.33
2015-08-02,29.4,69.65,2.78,266.9,2.94,85.98
2015-08-03,27.79,76.92,3.25,236.1,5.45,98.93
2015-08-04,29.15,73.64,3.04,239.6,23.73,97.69
2015-08-05,29.02,70.57,2.62,244.9,2.88,72.63
2015-08-06,29.6,63.22,3.48,272.7,0.11,76.3
2015-08-07,30.01,66.16,2.63,275.2,4.11,93.93
2015-08-08,30.36,68.8,2.35,271.4,5.86,96.08
2015-08-09,29.6,69.81,3.19,282.3,0.88,80.32
2015-08-10,27.98,78.41,3.08,229.2,5.8,92.49
2015-08-11,28.99,74.54,2.54,248.4,1.78,98.11
2015-08-12,29.75,68.85,2.63,254.0,0.59,98.79
2015-08-13,30.12,66.79,2.32,269.4,0.72,84.47
2015-08-14,30.55,66.84,2.71,249.9,0.81,75.76
2015-08-15,30.03,71.17,2.34,204.7,6.51,35.53
2015-08-16,28.72,76.66,2.36,273.0,8.84,68.52
2015-08-17,28.2,80.02,2.59,175.6,1.89,46.24
2015-08-18,28.47,78.65,2.84,169.6,0.27,35.58
2015-08-19,28.73,79.39,3.38,174.0,1.53,26.1
2015-08-20,28.89,79.6,3.55,195.8,17.3,39.72
