Date,T2M,RH2M,WS2M,WD2M,PRECTOTCORR,CLOUD_AMT
2015-04-12,24.81,67.15,1.16,139.1,4.36,80.96
2015-04-13,23.08,77.83,0.97,161.4,6.46,83.35
2015-04-14,23.92,76.45,0.66,170.8,5.38,71.41
2015-04-15,24.13,79.31,1.0,129.9,12.45,58.55
2015-04-16,23.78,77.3,1.34,96.3,7.57,75.22
2015-04-17,25.12,67.8,0.72,299.2,3.86,62.22
2015-04-18,26.03,67.02,0.95,352.1,0.81,64.56
2015-04-19,25.45,70.54,0.99,109.0,0.53,67.14
2015-04-20,27.15,63.13,1.54,98.2,0.43,90.39
2015-04-21,26.2,68.22,1.79,114.6,4.49,97.79
2015-04-22,25.27,71.12,1.08,168.9,5.02,97.94
2015-04-23,25.37,71.23,1.12,247.9,6.56,79.61
2015-04-24,25.93,72.04,0.78,201.1,9.32,74.16
2015-04-25,23.26,84.29,0.9,222.7,15.25,86.38
2015-04-26,25.13,69.3,1.18,89.6,3.56,70.15
2015-04-27,25.58,67.68,1.43,102.5,0.16,62.36
2015-04-28,26.54,64.36,1.16,96.6,0.01,35.25
2015-04-29,27.38,65.19,1.17,159.5,0.3,56.11
2015-04-30,26.49,69.86,0.96,260.5,1.07,77.42
2015-05-01,27.11,67.25,1.34,281.3,5.69,65.37
2015-05-02,25.85,72.54,1.31,262.7,3.04,73.95
2015-05-03,26.17,68.49,0.89,337.7,0.64,65.37
2015-05-04,26.06,69.99,1.05,93.3,2.46,77.15
2015-05-05,25.89,70.5,0.62,98.0,0.28,62.7
2015-05-06,25.18,73.81,0.77,114.6,0.64,89.47
2015-05-07,25.39,75.81,0.54,260.1,10.41,90.08
2015-05-08,25.07,79.81,1.22,289.4,4.87,76.22
2015-05-09,24.96,79.48,1.41,269.4,1.48,93.06
2015-05-10,25.01,74.31,1.14,337.5,2.19,98.05
2015-05-11,24.17,72.54,1.2,106.3,3.86,99.38
2015-05-12,24.54,69.25,1.17,66.1,8.79,96.28
2015-05-13,23.57,80.09,1.23,62.1,13.82,99.69
2015-05-14,24.32,75.79,0.68,37.2,3.17,99.12
2015-05-15,24.45,83.77,0.69,185.1,21.48,93.34
2015-05-16,23.87,86.42,1.2,209.1,14.8,98.9
2015-05-17,23.47,84.54,1.59,256.4,10.78,84.4
2015-05-18,24.12,80.26,1.66,252.9,1.0,92.38
2015-05-19,24.95,78.73,1.91,255.8,1.65,90.72
2015-05-20,25.61,77.28,2.35,256.5,0.15,70.3
2015-05-21,25.21,75.12,3.24,264.8,0.0,32.9
2015-05-22,25.21,73.92,2.53,262.4,0.06,88.27
2015-05-23,23.93,80.33,2.58,272.8,0.74,97.66
2015-05-24,24.57,76.24,2.72,271.2,2.42,66.02
2015-05-25,26.02,74.29,2.25,274.0,0.23,65.19
2015-05-26,25.92,73.57,2.78,267.6,0.0,67.67
2015-05-27,24.53,80.3,2.31,254.6,8.02,72.06
2015-05-28,22.83,73.38,1.9,272.5,2.71,94.44
2015-05-29,24.9,77.28,1.62,273.5,3.54,90.96
2015-05-30,25.95,75.36,1.3,281.5,1.15,72.31
2015-05-31,25.13,80.52,1.9,262.3,7.68,71.3
2015-06-01,24.53,81.58,1.77,258.4,2.69,96.45
2015-06-02,24.25,81.53,1.36,270.5,0.83,95.23
2015-06-03,23.88,84.7,0.62,277.8,4.76,86.82
2015-06-04,23.85,86.85,0.7,229.2,12.34,97.97
2015-06-05,23.66,85.39,1.17,242.0,5.44,98.05
2015-06-06,24.66,76.62,1.2,230.2,0.19,93.84
2015-06-07,24.42,77.76,2.52,243.6,0.66,82.56
2015-06-08,23.6,78.92,2.73,243.7,0.43,87.67
2015-06-09,23.6,81.06,2.24,264.0,0.63,95.88
2015-06-10,24.09,78.48,1.95,266.7,0.41,85.96
2015-06-11,24.02,81.86,2.31,258.6,5.26,94.34
2015-06-12,22.88,81.87,2.87,265.9,0.31,97.66
2015-06-13,23.97,77.69,2.74,265.6,2.09,92.97
2015-06-14,23.54,73.69,3.19,283.1,0.16,90.46
2015-06-15,23.08,74.64,3.31,279.2,2.19,98.67
2015-06-16,22.89,73.61,3.57,274.3,0.51,95.61
2015-06-17,22.72,78.48,3.56,264.5,1.9,99.53
2015-06-18,23.24,77.4,3.5,274.3,2.06,99.57
2015-06-19,23.43,80.52,4.12,267.6,5.57,99.41
2015-06-20,23.81,79.39,4.98,267.9,4.2,99.58
2015-06-21,23.34,83.37,4.98,253.6,10.84,99.69
2015-06-22,23.85,81.25,4.87,258.3,1.75,97.0
2015-06-23,24.01,84.39,4.18,253.2,9.77,94.99
2015-06-24,24.05,82.08,3.86,252.5,1.99,87.44
2015-06-25,23.67,84.65,4.27,261.1,4.6,90.73
2015-06-26,23.02,80.92,4.99,260.2,6.01,99.49
2015-06-27,23.75,80.21,5.04,260.3,0.57,87.59
2015-06-28,23.94,82.23,3.27,271.0,0.43,72.88
2015-06-29,24.02,81.97,2.95,254.0,1.76,76.23
2015-06-30,24.01,74.11,2.9,271.4,0.45,83.74
2015-07-01,24.33,78.16,2.6,268.4,0.12,50.58
2015-07-02,24.55,75.89,2.68,273.7,0.06,46.88
2015-07-03,24.81,76.73,2.84,273.4,0.21,62.89
2015-07-04,24.69,78.1,3.24,282.6,0.75,77.3
2015-07-05,24.92,76.43,3.36,287.9,0.43,60.11
2015-07-06,24.25,74.91,3.89,280.2,0.41,55.83
2015-07-07,23.21,78.15,3.52,276.6,0.31,76.82
2015-07-08,24.24,76.41,3.67,271.0,1.5,87.78
2015-07-09,24.73,76.4,3.7,279.0,1.19,96.42
2015-07-10,23.88,81.14,3.54,277.5,1.29,99.66
2015-07-11,24.0,80.34,3.6,272.4,0.86,89.34
2015-07-12,24.73,73.8,3.43,281.4,0.06,81.84
2015-07-13,24.68,74.44,2.74,279.9,0.06,51.35
2015-07-14,24.91,75.35,2.96,282.0,0.44,78.2
2015-07-15,24.1,79.24,3.51,283.9,0.56,89.11
2015-07-16,24.32,76.25,3.87,275.6,0.84,96.03
2015-07-17,23.12,79.76,4.64,261.3,3.36,98.6
2015-07-18,23.02,80.88,4.57,270.7,4.5,99.28
2015-07-19,22.19,81.72,4.19,268.7,3.28,99.49
2015-07-20,23.28,79.71,3.89,274.5,2.49,98.83
2015-07-21,23.49,82.35,3.1,270.4,2.67,98.42
2015-07-22,23.52,82.09,3.24,263.9,1.2,85.79
2015-07-23,23.07,78.57,3.41,264.7,3.16,94.17
2015-07-24,22.94,77.73,2.77,264.0,1.01,94.19
2015-07-25,22.56,78.83,2.97,266.2,1.66,95.88
2015-07-26,22.63,76.08,2.95,264.9,0.4,99.55
2015-07-27,23.06,74.84,2.32,269.9,1.16,96.52
2015-07-28,24.42,71.33,2.51,283.4,0.18,80.76
2015-07-29,24.2,73.12,2.7,272.7,0.08,74.8
2015-07-30,24.5,71.42,2.95,281.9,0.0,87.97
2015-07-31,23.96,74.65,2.72,284.0,0.08,96.36
2015-08-01,24.09,73.17,2.52,295.9,0.3,98.21
2015-08-02,23.31,77.39,2.2,291.0,0.82,96.29
2015-08-03,23.39,80.2,2.69,281.7,2.29,85.14
2015-08-04,24.23,74.91,3.63,277.1,0.9,95.96
2015-08-05,23.15,72.6,3.83,273.7,1.46,86.93
2015-08-06,23.93,75.22,3.35,273.0,0.97,70.33
2015-08-07,24.56,75.04,3.48,276.9,1.17,95.24
2015-08-08,24.4,75.14,3.28,280.5,1.35,72.39
2015-08-09,24.16,76.03,3.71,272.3,0.64,92.15
2015-08-10,24.33,76.37,4.0,266.6,1.35,90.14
2015-08-11,23.92,78.8,3.13,268.9,1.22,91.92
2015-08-12,24.47,75.41,3.11,274.6,0.77,94.3
2015-08-13,23.98,77.89,3.07,278.2,2.01,96.83
2015-08-14,24.81,73.07,3.15,283.8,0.13,90.44
